iso3,method,simple_method,kp,area_name,area_level,age_group,year,count_lower,count_estimate,count_upper,prop_lower,prop_estimate,prop_upper,denominator,ref,link,dataset_id,dataset,uid,data_checked,source_found,duplicate_of,is_aggregate,study_idx,observation_idx
MLI,PLACE/mapping,PLACE/mapping,FSW,NARENA,4,NA,2015,NA,17,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7745
MLI,PLACE/mapping,PLACE/mapping,FSW,Kati,4,NA,2015,NA,647,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7746
MLI,PLACE/mapping,PLACE/mapping,FSW,OUELESSEBOUGOU,4,NA,2015,NA,56,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7747
MLI,PLACE/mapping,PLACE/mapping,FSW,SANAKOROBA,4,NA,2015,NA,31,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7748
MLI,PLACE/mapping,PLACE/mapping,FSW,KOULIKORO,4,NA,2015,NA,402,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7749
MLI,PLACE/mapping,PLACE/mapping,FSW,BADJANGARA,4,NA,2015,NA,47,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7750
MLI,PLACE/mapping,PLACE/mapping,FSW,KORO,4,NA,2015,NA,50,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7751
MLI,PLACE/mapping,PLACE/mapping,FSW,PEL MAOUDE,4,NA,2015,NA,21,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7752
MLI,PLACE/mapping,PLACE/mapping,FSW,FATOMA,4,NA,2015,NA,10,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7753
MLI,PLACE/mapping,PLACE/mapping,FSW,Mopti,3,NA,2015,NA,1022,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7754
MLI,PLACE/mapping,PLACE/mapping,FSW,SOKOURA,4,NA,2015,NA,27,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7755
MLI,PLACE/mapping,PLACE/mapping,FSW,Bla,4,NA,2015,NA,19,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7756
MLI,PLACE/mapping,PLACE/mapping,FSW,Kala Siguida,4,NA,2015,NA,87,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7757
MLI,PLACE/mapping,PLACE/mapping,FSW,Niono,4,NA,2015,NA,383,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7758
MLI,PLACE/mapping,PLACE/mapping,FSW,SAN,4,NA,2015,NA,54,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7759
MLI,PLACE/mapping,PLACE/mapping,FSW,MARKALA,4,NA,2015,NA,144,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7760
MLI,PLACE/mapping,PLACE/mapping,FSW,SEGOU,4,NA,2015,NA,361,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7761
MLI,PLACE/mapping,PLACE/mapping,FSW,KADIOLO,4,NA,2015,NA,62,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7762
MLI,PLACE/mapping,PLACE/mapping,FSW,ZEGOUA,4,NA,2015,NA,57,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7763
MLI,PLACE/mapping,PLACE/mapping,FSW,CINCINA,4,NA,2015,NA,7,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7764
MLI,PLACE/mapping,PLACE/mapping,FSW,KOUTIALA,4,NA,2015,NA,395,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7765
MLI,PLACE/mapping,PLACE/mapping,FSW,SIKASSO,4,NA,2015,NA,812,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7766
MLI,PLACE/mapping,PLACE/mapping,FSW,GOUAGNAGA,4,NA,2015,NA,73,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7767
MLI,PLACE/mapping,PLACE/mapping,FSW,WASSOULOUBALLE,4,NA,2015,NA,47,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7768
MLI,PLACE/mapping,PLACE/mapping,FSW,KOURY,4,NA,2015,NA,47,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7769
MLI,PLACE/mapping,PLACE/mapping,FSW,YOROSSO,4,NA,2015,NA,13,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7770
MLI,PLACE/mapping,PLACE/mapping,MSM,Bamako,2,NA,2015,NA,1236,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7771
MLI,PLACE/mapping,PLACE/mapping,MSM,KAYES,4,NA,2015,NA,117,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7772
MLI,PLACE/mapping,PLACE/mapping,MSM,KITA,4,NA,2015,NA,10,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7773
MLI,PLACE/mapping,PLACE/mapping,MSM,KATI,4,NA,2015,NA,109,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7774
MLI,PLACE/mapping,PLACE/mapping,MSM,KOULIKORO,4,NA,2015,NA,25,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7775
MLI,PLACE/mapping,PLACE/mapping,MSM,BADJANGA,4,NA,2015,NA,40,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7776
MLI,PLACE/mapping,PLACE/mapping,MSM,MOPTI,3,NA,2015,NA,765,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7777
MLI,PLACE/mapping,PLACE/mapping,MSM,SOKOURA,4,NA,2015,NA,24,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7778
MLI,PLACE/mapping,PLACE/mapping,MSM,KALA SIGUIDA,4,NA,2015,NA,30,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7779
MLI,PLACE/mapping,PLACE/mapping,MSM,Niono,4,NA,2015,NA,163,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7780
MLI,PLACE/mapping,PLACE/mapping,MSM,SAN,4,NA,2015,NA,40,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7781
MLI,PLACE/mapping,PLACE/mapping,MSM,MARKALA,4,NA,2015,NA,12,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7782
MLI,PLACE/mapping,PLACE/mapping,MSM,SEGOU,4,NA,2015,NA,870,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7783
MLI,PLACE/mapping,PLACE/mapping,MSM,KOUTIALA,4,NA,2015,NA,45,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7784
MLI,PLACE/mapping,PLACE/mapping,MSM,SIKASSO,4,NA,2015,NA,186,NA,NA,NA,NA,NA,Cartographie Programmatique et Geographique des Populations Cles au Mali,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,134,7785
BFA,Multiple methods - mixture,Multiple methods - mixture,MSM,Boucle du Mouhoun,NA,NA,2022,NA,907,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7804
BFA,Multiple methods - mixture,Multiple methods - mixture,MSM,Cascades,NA,NA,2022,NA,1096,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7805
BFA,Multiple methods - mixture,Multiple methods - mixture,MSM,Centre,NA,NA,2022,NA,4720,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7806
BFA,Multiple methods - mixture,Multiple methods - mixture,MSM,Centre Est,NA,NA,2022,NA,916,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7807
BFA,Multiple methods - mixture,Multiple methods - mixture,MSM,Centre Nord,NA,NA,2022,NA,792,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7808
BFA,Multiple methods - mixture,Multiple methods - mixture,MSM,Centre Ouest,NA,NA,2022,NA,1460,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7809
BFA,Multiple methods - mixture,Multiple methods - mixture,MSM,Centre Sud,NA,NA,2022,NA,1096,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7810
BFA,Multiple methods - mixture,Multiple methods - mixture,MSM,Est,NA,NA,2022,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7811
BFA,Multiple methods - mixture,Multiple methods - mixture,MSM,Hauts Bassins,NA,NA,2022,NA,1831,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7812
BFA,Multiple methods - mixture,Multiple methods - mixture,MSM,Nord,NA,NA,2022,NA,1002,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7813
BFA,Multiple methods - mixture,Multiple methods - mixture,MSM,Plateau Central,NA,NA,2022,NA,933,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7814
BFA,Multiple methods - mixture,Multiple methods - mixture,MSM,Sahel,NA,NA,2022,NA,533,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7815
BFA,Multiple methods - mixture,Multiple methods - mixture,MSM,Sud Ouest,NA,NA,2022,NA,938,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7816
BFA,Multiple methods - mixture,Multiple methods - mixture,FSW,Boucle du Mouhoun,NA,NA,2022,NA,2563,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7817
BFA,Multiple methods - mixture,Multiple methods - mixture,FSW,Cascades,NA,NA,2022,NA,2241,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7818
BFA,Multiple methods - mixture,Multiple methods - mixture,FSW,Centre,NA,NA,2022,NA,12475,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7819
BFA,Multiple methods - mixture,Multiple methods - mixture,FSW,Centre Est,NA,NA,2022,NA,2173,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7820
BFA,Multiple methods - mixture,Multiple methods - mixture,FSW,Centre Nord,NA,NA,2022,NA,2859,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7821
BFA,Multiple methods - mixture,Multiple methods - mixture,FSW,Centre Ouest,NA,NA,2022,NA,4671,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7822
BFA,Multiple methods - mixture,Multiple methods - mixture,FSW,Centre Sud,NA,NA,2022,NA,1219,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7823
BFA,Multiple methods - mixture,Multiple methods - mixture,FSW,Est,NA,NA,2022,NA,1866,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7824
BFA,Multiple methods - mixture,Multiple methods - mixture,FSW,Hauts Bassins,NA,NA,2022,NA,10450,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7825
BFA,Multiple methods - mixture,Multiple methods - mixture,FSW,Nord,NA,NA,2022,NA,5328,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7826
BFA,Multiple methods - mixture,Multiple methods - mixture,FSW,Plateau Central,NA,NA,2022,NA,1365,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7827
BFA,Multiple methods - mixture,Multiple methods - mixture,FSW,Sahel,NA,NA,2022,NA,1784,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7828
BFA,Multiple methods - mixture,Multiple methods - mixture,FSW,Sud Ouest,NA,NA,2022,NA,1613,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7829
BFA,Multiple methods - mixture,Multiple methods - mixture,PWID,Boucle du Mouhoun,NA,NA,2022,NA,1062,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7830
BFA,Multiple methods - mixture,Multiple methods - mixture,PWID,Cascades,NA,NA,2022,NA,1238,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7831
BFA,Multiple methods - mixture,Multiple methods - mixture,PWID,Centre,NA,NA,2022,NA,4068,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7832
BFA,Multiple methods - mixture,Multiple methods - mixture,PWID,Centre Est,NA,NA,2022,NA,1070,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7833
BFA,Multiple methods - mixture,Multiple methods - mixture,PWID,Centre Nord,NA,NA,2022,NA,950,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7834
BFA,Multiple methods - mixture,Multiple methods - mixture,PWID,Centre Ouest,NA,NA,2022,NA,1565,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7835
BFA,Multiple methods - mixture,Multiple methods - mixture,PWID,Centre Sud,NA,NA,2022,NA,1238,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7836
BFA,Multiple methods - mixture,Multiple methods - mixture,PWID,Est,NA,NA,2022,NA,850,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7837
BFA,Multiple methods - mixture,Multiple methods - mixture,PWID,Hauts Bassins,NA,NA,2022,NA,1881,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7838
BFA,Multiple methods - mixture,Multiple methods - mixture,PWID,Nord,NA,NA,2022,NA,1151,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7839
BFA,Multiple methods - mixture,Multiple methods - mixture,PWID,Plateau Central,NA,NA,2022,NA,1087,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7840
BFA,Multiple methods - mixture,Multiple methods - mixture,PWID,Sahel,NA,NA,2022,NA,688,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7841
BFA,Multiple methods - mixture,Multiple methods - mixture,PWID,Sud Ouest,NA,NA,2022,NA,1091,NA,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,314,7842
GNB,Object multiplier,Object multiplier,PWID,Bissau,NA,NA,2019,294,350,429,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,348,7843
GNB,Object multiplier,Object multiplier,PWID,Bafata,NA,NA,2019,143,156,177,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,348,7844
GNB,Object multiplier,Object multiplier,PWID,Gabu,NA,NA,2019,122,126,134,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,348,7845
GNB,SS-PSE,SS-PSE,PWID,Bissau,NA,NA,2019,250,420,660,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,348,7846
GNB,SS-PSE,SS-PSE,PWID,Bafata,NA,NA,2019,130,168,540,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,348,7847
GNB,SS-PSE,SS-PSE,PWID,Gabu,NA,NA,2019,111,130,161,NA,NA,NA,NA,NA,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,348,7848
ZAF,Multiple methods - mixture,Multiple methods - mixture,MSM,Johannesburg MM,NA,NA,2016,NA,37549,NA,NA,NA,NA,NA,Lane et al,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,351,7855
ZAF,Multiple methods - mixture,Multiple methods - mixture,MSM,Cape Town MM,NA,NA,2016,NA,29901,NA,NA,NA,NA,NA,Lane et al,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,351,7856
ZAF,Multiple methods - mixture,Multiple methods - mixture,MSM,Capricorn DM,NA,NA,2016,NA,5270,NA,NA,NA,NA,NA,Lane et al,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,351,7857
ZAF,Multiple methods - mixture,Multiple methods - mixture,MSM,NM Molema DM,NA,NA,2016,NA,3779,NA,NA,NA,NA,NA,Lane et al,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,351,7858
ZAF,Multiple methods - mixture,Multiple methods - mixture,MSM,Manguang DM,NA,NA,2016,NA,3655,NA,NA,NA,NA,NA,Lane et al,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,351,7859
ZAF,Multiple methods - mixture,Multiple methods - mixture,MSM,Nelson Mandela Bay Metro,NA,NA,2016,NA,5654,NA,NA,NA,NA,NA,SAHMHS Report,NA,NA,Surveillance review,NA,Yes,private,NA,NA,351,7860
ZAF,Unique object multiplier,Unique object multiplier,MSM,Johannesburg,NA,NA,2016,NA,7257,NA,NA,NA,NA,NA,SAHMHS Report,NA,NA,Surveillance review,NA,Yes,private,NA,NA,351,7872
ZAF,Unique object multiplier,Unique object multiplier,MSM,Cape Town,NA,NA,2016,NA,4842,NA,NA,NA,NA,NA,SAHMHS Report,NA,NA,Surveillance review,NA,Yes,private,NA,NA,351,7873
ZAF,Unique object multiplier,Unique object multiplier,MSM,Mangaung,NA,NA,2016,NA,1357,NA,NA,NA,NA,NA,SAHMHS Report,NA,NA,Surveillance review,NA,Yes,private,NA,NA,351,7874
ZAF,Unique object multiplier,Unique object multiplier,MSM,Capricorn DM (Polokwane),NA,NA,2016,NA,1851,NA,NA,NA,NA,NA,SAHMHS Report,NA,NA,Surveillance review,NA,Yes,private,NA,NA,351,7875
ZAF,Unique object multiplier,Unique object multiplier,MSM,NM Molema DM,NA,NA,2016,NA,1541,NA,NA,NA,NA,NA,SAHMHS Report,NA,NA,Surveillance review,NA,Yes,private,NA,NA,351,7876
ZAF,Event multiplier,Event multiplier,MSM,Johannesburg,NA,NA,2016,NA,3380,NA,NA,NA,NA,NA,SAHMHS Report,NA,NA,Surveillance review,NA,Yes,private,NA,NA,351,7877
ZAF,Event multiplier,Event multiplier,MSM,Cape Town,NA,NA,2016,NA,26909,NA,NA,NA,NA,NA,SAHMHS Report,NA,NA,Surveillance review,NA,Yes,private,NA,NA,351,7878
ZAF,Event multiplier,Event multiplier,MSM,Capricorn DM,NA,NA,2016,NA,785,NA,NA,NA,NA,NA,SAHMHS Report,NA,NA,Surveillance review,NA,Yes,private,NA,NA,351,7879
ZAF,Event multiplier,Event multiplier,MSM,NM Molema DM,NA,NA,2016,NA,769,NA,NA,NA,NA,NA,SAHMHS Report,NA,NA,Surveillance review,NA,Yes,private,NA,NA,351,7880
ZAF,Service Multiplier,Service Multiplier,MSM,Johannesburg,NA,NA,2016,NA,10045,NA,NA,NA,NA,NA,SAHMHS Report,NA,NA,Surveillance review,NA,Yes,private,NA,NA,351,7881
ZAF,Service Multiplier,Service Multiplier,MSM,Mangaung,NA,NA,2016,NA,2996,NA,NA,NA,NA,NA,SAHMHS Report,NA,NA,Surveillance review,NA,Yes,private,NA,NA,351,7882
ZAF,Service Multiplier,Service Multiplier,MSM,Capricorn DM,NA,NA,2016,NA,2605,NA,NA,NA,NA,NA,SAHMHS Report,NA,NA,Surveillance review,NA,Yes,private,NA,NA,351,7883
ZAF,Unique object multiplier,Unique object multiplier,MSM,Cape Town,NA,NA,2019,4000,4940,6260,NA,NA,NA,NA,SAMHMS II (MSM),NA,NA,Surveillance review,NA,Yes,yes,NA,NA,244,7900
ZAF,Unique object multiplier,Unique object multiplier,MSM,Johannesburg,NA,NA,2019,1730,2100,2640,NA,NA,NA,NA,SAMHMS II (MSM),NA,NA,Surveillance review,NA,Yes,yes,NA,NA,244,7901
ZAF,Unique object multiplier,Unique object multiplier,MSM,Mahikeng LM,NA,NA,2019,850,900,980,NA,NA,NA,NA,SAMHMS II (MSM),NA,NA,Surveillance review,NA,Yes,yes,NA,NA,244,7902
ZAF,Service Multiplier,Service Multiplier,MSM,Cape Town,NA,NA,2019,620,810,1080,NA,NA,NA,NA,SAMHMS II (MSM),NA,NA,Surveillance review,NA,Yes,yes,NA,NA,244,7903
ZAF,Service Multiplier,Service Multiplier,MSM,Johannesburg,NA,NA,2019,1730,2100,2640,NA,NA,NA,NA,SAMHMS II (MSM),NA,NA,Surveillance review,NA,Yes,yes,NA,NA,244,7904
ZAF,Service Multiplier,Service Multiplier,MSM,Mahikeng LM,NA,NA,2019,420,480,530,NA,NA,NA,NA,SAMHMS II (MSM),NA,NA,Surveillance review,NA,Yes,yes,NA,NA,244,7905
ZAF,SS-PSE,SS-PSE,MSM,Cape Town,NA,NA,2019,5200,6860,7350,NA,NA,NA,NA,SAMHMS II (MSM),NA,NA,Surveillance review,NA,Yes,yes,NA,NA,244,7906
ZAF,SS-PSE,SS-PSE,MSM,Johannesburg,NA,NA,2019,4280,5650,6070,NA,NA,NA,NA,SAMHMS II (MSM),NA,NA,Surveillance review,NA,Yes,yes,NA,NA,244,7907
ZAF,SS-PSE,SS-PSE,MSM,Mahikeng LM,NA,NA,2019,900,1080,1340,NA,NA,NA,NA,SAMHMS II (MSM),NA,NA,Surveillance review,NA,Yes,yes,NA,NA,244,7908
UGA,3S-CRC,3S-CRC,TGW,Kampala,NA,NA,2023,1537,2568,3638,NA,NA,NA,NA,CRANE III,NA,NA,Surveillance review,NA,Yes,private,NA,NA,233,7949
ETH,Service Multiplier,Service Multiplier,PWID,Hawassa,NA,NA,2017,624,696,786,NA,NA,NA,NA,Deyessa et al,https://assets.researchsquare.com/files/rs-720937/v1/3b154853-0c48-4b13-9812-f8c7f5f445be.pdf?c=1631887680,NA,Surveillance review,NA,Yes,yes,NA,NA,357,7951
TGO,PLACE/mapping,PLACE/mapping,FSW,Centrale,NA,NA,2022,NA,67,NA,NA,NA,NA,NA,2022 Mapping,https://cnlstogo.org/cnls/download/togo-cartographie-programmatique-des-services-populations-cles-2022/?wpdmdl=2285&refresh=657b20eaa96151702568170,NA,Surveillance review,NA,Yes,yes,NA,NA,361,7959
TGO,PLACE/mapping,PLACE/mapping,FSW,Grand Lome,NA,NA,2022,NA,25639,NA,NA,NA,NA,NA,2022 Mapping,https://cnlstogo.org/cnls/download/togo-cartographie-programmatique-des-services-populations-cles-2022/?wpdmdl=2285&refresh=657b20eaa96151702568170,NA,Surveillance review,NA,Yes,yes,NA,NA,361,7960
TGO,PLACE/mapping,PLACE/mapping,FSW,Kara,NA,NA,2022,NA,7176,NA,NA,NA,NA,NA,2022 Mapping,https://cnlstogo.org/cnls/download/togo-cartographie-programmatique-des-services-populations-cles-2022/?wpdmdl=2285&refresh=657b20eaa96151702568170,NA,Surveillance review,NA,Yes,yes,NA,NA,361,7961
TGO,PLACE/mapping,PLACE/mapping,FSW,Maritime,NA,NA,2022,NA,494,NA,NA,NA,NA,NA,2022 Mapping,https://cnlstogo.org/cnls/download/togo-cartographie-programmatique-des-services-populations-cles-2022/?wpdmdl=2285&refresh=657b20eaa96151702568170,NA,Surveillance review,NA,Yes,yes,NA,NA,361,7962
TGO,PLACE/mapping,PLACE/mapping,FSW,Plateaux,NA,NA,2022,NA,823,NA,NA,NA,NA,NA,2022 Mapping,https://cnlstogo.org/cnls/download/togo-cartographie-programmatique-des-services-populations-cles-2022/?wpdmdl=2285&refresh=657b20eaa96151702568170,NA,Surveillance review,NA,Yes,yes,NA,NA,361,7963
TGO,PLACE/mapping,PLACE/mapping,FSW,Savanes,NA,NA,2022,NA,15694,NA,NA,NA,NA,NA,2022 Mapping,https://cnlstogo.org/cnls/download/togo-cartographie-programmatique-des-services-populations-cles-2022/?wpdmdl=2285&refresh=657b20eaa96151702568170,NA,Surveillance review,NA,Yes,yes,NA,NA,361,7964
TGO,PLACE/mapping,PLACE/mapping,MSM,Centrale,NA,NA,2022,NA,86,NA,NA,NA,NA,NA,2022 Mapping,https://cnlstogo.org/cnls/download/togo-cartographie-programmatique-des-services-populations-cles-2022/?wpdmdl=2285&refresh=657b20eaa96151702568170,NA,Surveillance review,NA,Yes,yes,NA,NA,361,7965
