iso3,indicator,method,simple_method,kp,area_name,area_level,age_group,year,count_lower,count_estimate,count_upper,prop_lower,prop_estimate,prop_upper,denominator,ref,link,dataset_id,dataset,uid,data_checked,source_found,duplicate_of,is_aggregate,ethic,study_idx,observation_idx
RWA,prevalence,lab,NA,FSW,Northern Province,NA,NA,2015,NA,NA,NA,0.29100000000000004,0.35100000000000003,0.41600000000000004,388,Biological &Behavioral Surveillance among Female Sexual Workers in Rwanda in 2015,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,325,3307
RWA,prevalence,lab,NA,FSW,Southern Province,NA,NA,2015,NA,NA,NA,0.384,0.46,0.5379999999999999,322,Biological &Behavioral Surveillance among Female Sexual Workers in Rwanda in 2015,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,325,3308
RWA,prevalence,lab,NA,FSW,Western Province,NA,NA,2015,NA,NA,NA,0.27399999999999997,0.434,0.496,322,Biological &Behavioral Surveillance among Female Sexual Workers in Rwanda in 2015,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,325,3309
COG,prevalence,lab,NA,FSW,Brazzaville,NA,NA,2018,NA,NA,NA,0.07,0.105,0.14,200,"ENQUETE COMPORTEMENTALE COUPLEE A LA SEROLOGIE VIH CHEZ LES HOMMES AYANT DES RAPPORTS SEXUELS AVEC LES HOMMES, LES PROFESSIONNELLES DE SEXE, LES CONSOMMATEURS DE DROGUES INJECTABLES ET LES DETENUS EN REPUBLIQUE DU CONGO",NA,KP Atlas_57855810e1186ed4d20df7e137937db0,KP Atlas,3ca66ae5ee0291c04b6648114a592471,Yes,yes,NA,NA,NA,327,3310
COG,prevalence,lab,NA,MSM,Brazzaville,NA,Y015_049,2018,NA,NA,NA,0.259,0.352,0.459,88,NA,NA,KP Atlas_6f95391db080f8038ecd0fee6ad23710,KP Atlas,14a4a1a5d55a1a90a42edcb157cf0d8a,Yes,yes,NA,NA,NA,327,3311
COG,prevalence,lab,NA,FSW,Dolisie,NA,NA,2018,NA,NA,NA,0.08,0.13,0.19,100,NA,NA,KP Atlas_32b26bf1c43f66ebdb73423555452811,KP Atlas,567fba7ef9a0f5a6fce9a99b2c20f78a,Yes,yes,NA,NA,NA,327,3312
COG,prevalence,lab,NA,FSW,Ouesso,NA,NA,2018,NA,NA,NA,0.01,0.045,0.08,88,NA,NA,KP Atlas_dd089a179e583c8f2acf2f5a3016dc50,KP Atlas,af870cf436f2675db740b1c580f2218c,Yes,yes,NA,NA,NA,327,3313
COG,prevalence,lab,NA,FSW,Pointe-Noire,NA,NA,2018,NA,NA,NA,0.03,0.056,0.09,196,NA,NA,KP Atlas_c7dda31153c8d568c73967d9b579ae2d,KP Atlas,ec54c48f6d3d3dc6c0e80699dff70a02,Yes,yes,NA,NA,NA,327,3314
COG,prevalence,lab,NA,MSM,Pointe-Noire,NA,Y015_049,2018,NA,NA,NA,0.369,0.468,0.57,94,"ENQUETE COMPORTEMENTALE COUPLEE A LA SEROLOGIE VIH CHEZ LES HOMMES AYANT DES RAPPORTS SEXUELS AVEC LES HOMMES, LES PROFESSIONNELLES DE SEXE, LES CONSOMMATEURS DE DROGUES INJECTABLES ET LES DETENUS EN REPUBLIQUE DU CONGO",NA,KP Atlas_a1e3c163cf2e34b389aea351f6a646cd,KP Atlas,aef3af2b9475f679f80c6379990df2f2,Yes,yes,NA,NA,NA,327,3315
COG,prevalence,lab,NA,FSW,Pokola,NA,NA,2018,NA,NA,NA,0.02,0.063,0.12,95,NA,NA,KP Atlas_163dc22e0c73a0682d73ea17f21e494c,KP Atlas,7793c276cdb46e56bdee5206087a32c2,Yes,yes,NA,NA,NA,327,3316
KEN,prevalence,lab,NA,FSW,Nairobi,NA,NA,2010,NA,NA,NA,0.184,0.231,0.282,572,Migrant sex worker BBS 2010,NA,KP Atlas_7f4a2208a46285a512115c35bd59267a,KP Atlas,a819b3e0d646a6cef25dfc4d4df75867,Yes,yes,NA,NA,NA,328,3317
CIV,prevalence,lab,NA,FSW,San Pedro,NA,NA,2017,NA,NA,NA,NA,0.0625,NA,400,"Incidence of HIV infection and associated factors among female sex workers in CÙte díIvoire, results of the ANRS 12361 PrEP-CI study using recent infection assays",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0271988,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,330,3367
CIV,prevalence,lab,NA,FSW,Abidjan,NA,NA,2017,NA,NA,NA,NA,0.0233,NA,600,"Incidence of HIV infection and associated factors among female sex workers in CÙte díIvoire, results of the ANRS 12361 PrEP-CI study using recent infection assays",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0271988,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,330,3368
ZAF,prevalence,lab,NA,MSM,Pretoria,NA,NA,2017,NA,NA,NA,NA,0.41,NA,246,Scheibe et al.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7475946/,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,240,3369
BFA,prevalence,lab,NA,MSM,Ouagadougou,NA,NA,2013,NA,NA,NA,NA,0.047,NA,339,Holland et al,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5230836/,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,27,3447
BFA,prevalence,lab,NA,MSM,Bobo Dioulasso,NA,NA,2013,NA,NA,NA,NA,0.049,NA,329,Holland et al,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5230836/,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,27,3448
BFA,prevalence,lab,NA,FSW,Ouagadougou,NA,NA,2013,NA,NA,NA,NA,0.089,NA,349,Holland et al,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5230836/,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,27,3449
BFA,prevalence,lab,NA,FSW,Bobo Dioulasso,NA,NA,2013,NA,NA,NA,NA,0.329,NA,350,Holland et al,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5230836/,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,27,3450
TGO,prevalence,lab,NA,MSM,Lome,NA,NA,2013,NA,NA,NA,NA,0.185,NA,354,Holland et al,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5230836/,KP Atlas_b5afbcd155431e2bf04fc6c0c76c5ec3,KP Atlas,6eb0299cf58109641e9cfd8987674128,Yes,yes,NA,NA,NA,27,3451
TGO,prevalence,lab,NA,MSM,Kara,NA,NA,2013,NA,NA,NA,NA,0.006,NA,329,Holland et al,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5230836/,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,27,3452
BDI,prevalence,lab,lab,MSM,"Gitega, Cankuzo, Rutana, Ruyigi",NA,NA,2021,NA,NA,NA,NA,0.0461,NA,110,2021 BBS,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,7,3528
BDI,prevalence,lab,lab,PWID,"Gitega, Cankuzo, Rutana, Ruyigi",NA,NA,2021,NA,NA,NA,NA,1,NA,48,2021 BBS,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,7,3529
BDI,prevalence,lab,lab,FSW,"Ngozi, Karuzi, Kayanza, Kirundo, Muyinga",NA,NA,2021,NA,NA,NA,NA,0.314,NA,223,2021 BBS,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,7,3530
BDI,prevalence,lab,lab,MSM,"Ngozi, Karuzi, Kayanza, Kirundo, Muyinga",NA,NA,2021,NA,NA,NA,NA,0.0418,NA,127,2021 BBS,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,7,3531
BDI,prevalence,lab,lab,PWID,"Ngozi, Karuzi, Kayanza, Kirundo, Muyinga",NA,NA,2021,NA,NA,NA,NA,0.024,NA,37,2021 BBS,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,7,3563
BDI,prevalence,lab,lab,FSW,"Makamba, Bururi, Rumonge",NA,NA,2021,NA,NA,NA,NA,0.27399999999999997,NA,221,2021 BBS,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,7,3564
BDI,prevalence,lab,lab,MSM,"Makamba, Bururi, Rumonge",NA,NA,2021,NA,NA,NA,NA,0.0348,NA,128,2021 BBS,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,7,3565
BDI,prevalence,lab,lab,PWID,"Makamba, Bururi, Rumonge",NA,NA,2021,NA,NA,NA,NA,0.033,NA,30,2021 BBS,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,7,3566
ZAF,prevalence,lab,NA,FSW,Cape Town,NA,NA,2018,NA,NA,NA,0.374,0.425,0.478,777,SAHMS II (FSW),NA,KP Atlas_982f67aac15f91dd5cac958f5bdcff68,KP Atlas,944810fca484272d66ca1ddaac973f15,Yes,yes,NA,NA,NA,249,4340
ZAF,prevalence,lab,NA,FSW,Durban,NA,NA,2018,NA,NA,NA,0.7290000000000001,0.777,0.8190000000000001,550,SAHMS II (FSW),NA,KP Atlas_c5d151aae4aff6bb4efe49ecab4180c6,KP Atlas,44c9c5f5f7525032a6b9929c85347248,Yes,yes,NA,NA,NA,249,4349
ZAF,prevalence,lab,NA,FSW,Johannesburg,NA,NA,2018,NA,NA,NA,0.529,0.583,0.635,537,SAHMS II (FSW),NA,KP Atlas_d5c666570a95d9989cfda93e4da31737,KP Atlas,d099b198925493612213049fcad76f4b,Yes,yes,NA,NA,NA,249,4362
NER,prevalence,lab,lab,FSW,Tahoua,NA,NA,2017,NA,NA,NA,0.048,0.079,0.1101,300,2017 ESDG,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,374,6056
NER,prevalence,lab,lab,FSW,Zinder,NA,NA,2017,NA,NA,NA,0.1058,0.1463,0.1867,302,2017 ESDG,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,374,6068
ZAF,prevalence,lab,NA,FSW,Eastern Cape,NA,NA,2019,NA,NA,NA,NA,0.6513,NA,261,Milovanovic et al,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8330713/,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,257,7150
ZAF,prevalence,lab,NA,FSW,Free State,NA,NA,2019,NA,NA,NA,NA,0.7316,NA,190,Milovanovic et al,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8330713/,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,257,7151
ZAF,prevalence,lab,NA,FSW,Gauteng,NA,NA,2019,NA,NA,NA,NA,0.6509,NA,865,Milovanovic et al,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8330713/,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,257,7153
ZAF,prevalence,lab,NA,FSW,KwaZulu-Natal,NA,NA,2019,NA,NA,NA,NA,0.8492,NA,431,Milovanovic et al,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8330713/,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,257,7155
ZAF,prevalence,lab,NA,FSW,Limpopo,NA,NA,2019,NA,NA,NA,NA,0.3654,NA,260,Milovanovic et al,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8330713/,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,257,7156
ZAF,prevalence,lab,NA,FSW,Mpumalanga,NA,NA,2019,NA,NA,NA,NA,0.7041,NA,267,Milovanovic et al,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8330713/,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,257,7158
ZAF,prevalence,lab,NA,PWID,Pretoria,NA,NA,2017,NA,NA,NA,NA,0.2,NA,280,Scheibe et al (2019),https://harmreductionjournal.biomedcentral.com/articles/10.1186/s12954-019-0298-2#Sec8,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,240,7161
ZAF,prevalence,lab,NA,PWID,Pretoria,NA,NA,2017,NA,NA,NA,NA,0.26,NA,44,Scheibe et al (2019),https://harmreductionjournal.biomedcentral.com/articles/10.1186/s12954-019-0298-2#Sec9,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,240,7162
ZAF,prevalence,lab,NA,FSW,North-West,NA,NA,2019,NA,NA,NA,NA,0.6985,NA,272,Milovanovic et al,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8330713/,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,257,7163
ZAF,prevalence,lab,NA,FSW,Northern Cape,NA,NA,2019,NA,NA,NA,NA,0.6707,NA,82,Milovanovic et al,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8330713/,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,257,7164
ZMB,prevalence,lab,NA,TGW,Kitwe,NA,Y015_049,2021,NA,NA,NA,0.124,0.141,0.16,14,2021 BBS,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,258,7206
ZMB,prevalence,lab,NA,TGW,Livingstone,NA,Y015_049,2021,NA,NA,NA,0.069,0.1,0.133,14,2021 BBS,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,258,7207
ZMB,prevalence,lab,NA,TGW,Lusaka,NA,Y015_049,2021,NA,NA,NA,0.258,0.28300000000000003,0.308,41,2021 BBS,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,258,7208
ZMB,prevalence,lab,NA,TGW,Solwezi,NA,Y015_049,2021,NA,NA,NA,0.062,0.071,0.081,8,2021 BBS,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,258,7209
ZAF,prevalence,lab,NA,FSW,Western Cape,NA,NA,2019,NA,NA,NA,NA,0.2546,NA,377,Milovanovic et al,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8330713/,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,257,7213
ZAF,prevalence,lab,NA,PWID,Tshwane MM,NA,NA,2017,NA,NA,NA,0.529,0.584,0.638,544,TipVal 2017,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,239,7304
ZAF,prevalence,lab,NA,PWID,Tshwane MM,NA,NA,2017,NA,NA,NA,NA,0.37654321,NA,324,Scheibe et al (2019),https://harmreductionjournal.biomedcentral.com/articles/10.1186/s12954-019-0298-2#Sec9,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,240,7305
ZAF,prevalence,lab,NA,PWID,Western Cape,NA,NA,2013,NA,NA,NA,NA,0.09,NA,150,Scheibe et al (2016),NA,CDC_c74363491660727b3f2cab7e583ce204,CDC,2460ff704cf42e20382f4b49f31b1a1b,Yes,yes,NA,NA,NA,238,7320
ZWE,prevalence,lab,lab,FSW,Zimbabwe,NA,NA,2021,NA,NA,NA,0.34600000000000003,0.484,0.547,2137,Cowan et al,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,344,7527
TCD,prevalence,lab,lab,MSM,N'Djamena,NA,NA,2021,NA,NA,NA,0.016,0.039,0.061,322,2021 BBS,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,346,7545
TCD,prevalence,lab,lab,MSM,Ati,NA,NA,2021,NA,NA,NA,0.004,0.05,0.095,45,2021 BBS,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,346,7546
TCD,prevalence,lab,lab,MSM,Oum-Hadjer,NA,NA,2021,NA,NA,NA,0.07200000000000001,0.191,0.31,60,2021 BBS,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,346,7547
TCD,prevalence,lab,lab,MSM,Moundou,NA,NA,2021,NA,NA,NA,0,0.009,0.026000000000000002,99,2021 BBS,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,346,7548
TCD,prevalence,lab,lab,MSM,Abeche,NA,NA,2021,NA,NA,NA,0.04,0.11199999999999999,0.183,113,2021 BBS,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,346,7549
TCD,prevalence,lab,lab,MSM,Sarh,NA,NA,2021,NA,NA,NA,0,0.018000000000000002,0.043,133,2021 BBS,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,346,7550
TCD,prevalence,lab,lab,MSM,Koumra,NA,NA,2021,NA,NA,NA,0.023,0.051,0.079,119,2021 BBS,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,346,7551
TCD,prevalence,lab,lab,MSM,Bongor,NA,NA,2021,NA,NA,NA,0.006,0.043,0.08,103,2021 BBS,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,346,7552
BFA,prevalence,lab,lab,MSM,"Ouagadougou, Bobo Dioulasso",NA,NA,2022,NA,NA,NA,0.205,0.248,0.295,420,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,314,7781
BFA,prevalence,lab,lab,TGW,"Ouagadougou, Bobo Dioulasso",NA,NA,2022,NA,NA,NA,NA,0.411,NA,90,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,314,7782
BFA,prevalence,lab,lab,PWID,Ouagadougou,NA,NA,2022,NA,NA,NA,0.002,0.006,0.02,173,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,314,7797
BFA,prevalence,lab,lab,PWID,Bobo-Dioulasso,NA,NA,2022,NA,NA,NA,NA,0,NA,150,NA,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,314,7798
GNB,prevalence,lab,lab,PWID,Bissau,NA,NA,2019,NA,NA,NA,0.026000000000000002,0.055,0.106,143,NA,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,348,7844
GNB,prevalence,lab,lab,PWID,Bafata,NA,NA,2019,NA,NA,NA,0.013999999999999999,0.051,0.098,117,NA,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,348,7845
GNB,prevalence,lab,lab,PWID,Gabu,NA,NA,2019,NA,NA,NA,0.018000000000000002,0.064,0.107,140,NA,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,348,7846
ZAF,prevalence,lab,NA,MSM,Cape Town,NA,NA,2019,NA,NA,NA,0.226,0.268,0.314,737,SAMHMS II (MSM),NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,244,7847
ZAF,prevalence,lab,NA,MSM,Johannesburg,NA,NA,2019,NA,NA,NA,0.392,0.44299999999999995,0.496,604,SAMHMS II (MSM),NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,244,7848
ZAF,prevalence,lab,NA,MSM,Mahikeng LM,NA,NA,2019,NA,NA,NA,0.14,0.16699999999999998,0.198,804,SAMHMS II (MSM),NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,244,7849
ZAF,prevalence,lab,lab,MSM,Johannesburg MM,NA,NA,2016,NA,NA,NA,0.27,0.336,0.394,NA,SAHMHS Report,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,351,7856
ZAF,prevalence,lab,lab,MSM,Cape Town MM,NA,NA,2016,NA,NA,NA,0.15,0.225,0.3,NA,SAHMHS Report,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,351,7857
ZAF,prevalence,lab,lab,MSM,Capricorn DM,NA,NA,2016,NA,NA,NA,0.141,0.192,0.256,NA,SAHMHS Report,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,351,7858
ZAF,prevalence,lab,lab,MSM,NM Molema DM,NA,NA,2016,NA,NA,NA,0.122,0.166,0.222,NA,SAHMHS Report,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,351,7859
ZAF,prevalence,lab,lab,MSM,Manguang DM,NA,NA,2016,NA,NA,NA,0.086,0.125,0.17,NA,SAHMHS Report,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,351,7860
ZAF,prevalence,lab,lab,MSM,Nelson Mandela Bay Metro,NA,NA,2016,NA,NA,NA,0.099,0.138,0.178,NA,SAHMHS Report,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,351,7861
ZAF,prevalence,lab,lab,MSM,Pretoria,NA,NA,2016,NA,NA,NA,NA,0.447,NA,427,SAHMHS Report (eThekewini and Pretoria Addendum),NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,351,7883
ZAF,prevalence,lab,lab,MSM,eThekwini,NA,NA,2016,NA,NA,NA,NA,0.515,NA,394,SAHMHS Report (eThekewini and Pretoria Addendum),NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,351,7884
TZA,prevalence,lab,lab,PWID,Unguja,NA,NA,2023,NA,NA,NA,0.061,0.093,0.125,455,2022/2023 BBS summary sheet,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,354,7889
TZA,prevalence,lab,lab,MSM,Unguja,NA,NA,2023,NA,NA,NA,0.083,0.114,0.145,485,2022/2023 BBS summary sheet,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,354,7890
TZA,prevalence,lab,lab,FSW,Unguja,NA,NA,2023,NA,NA,NA,0.172,0.211,0.25,598,2022/2023 BBS summary sheet,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,354,7891
ZMB,prevalence,lab,lab,PWID,Livingstone,NA,NA,2021,NA,NA,NA,NA,0.122,NA,235,2021 BBS,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,338,7910
ZMB,prevalence,lab,lab,PWID,Lusaka,NA,NA,2021,NA,NA,NA,NA,0.073,NA,349,2021 BBS,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,338,7911
ZMB,prevalence,lab,lab,PWID,Ndola,NA,NA,2021,NA,NA,NA,NA,0.213,NA,259,2021 BBS,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,338,7912
ZMB,prevalence,lab,lab,FSW,Chipata,NA,NA,2023,NA,NA,NA,0.37799999999999995,0.444,0.51,385,2023 BBS,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,339,7916
ZMB,prevalence,lab,lab,FSW,Kitwe,NA,NA,2023,NA,NA,NA,0.322,0.387,0.452,385,2023 BBS,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,339,7917
ZMB,prevalence,lab,lab,FSW,Lusaka,NA,NA,2023,NA,NA,NA,0.261,0.32,0.379,385,2023 BBS,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,339,7918
ZMB,prevalence,lab,lab,FSW,Mazabuka,NA,NA,2023,NA,NA,NA,0.31,0.276,0.442,385,2023 BBS,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,339,7919
ZMB,prevalence,lab,lab,FSW,Mongu,NA,NA,2023,NA,NA,NA,0.387,0.45399999999999996,0.518,385,2023 BBS,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,339,7920
ZMB,prevalence,lab,lab,FSW,Solwezi,NA,NA,2023,NA,NA,NA,0.317,0.386,0.455,385,2023 BBS,NA,NA,Surveillance review,NA,Yes,private,NA,NA,NA,339,7921
LBR,prevalence,lab,lab,TGW,Montserrado,NA,NA,2017,NA,NA,NA,NA,0.286,NA,203,"355. LBR 2018 BBS, pg 78",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,355,7928
LBR,prevalence,lab,lab,TGW,Grand Gedeh,NA,NA,2017,NA,NA,NA,NA,0,NA,32,"355. LBR 2018 BBS, pg 78",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,355,7929
LBR,prevalence,lab,lab,TGW,Grand Bassa,NA,NA,2017,NA,NA,NA,NA,0.421,NA,55,"355. LBR 2018 BBS, pg 78",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,355,7930
LBR,prevalence,lab,lab,MSM,Montserrado,NA,NA,2017,NA,NA,NA,NA,0.411,NA,471,"355. LBR 2018 BBS, pg 78",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,355,7931
LBR,prevalence,lab,lab,MSM,Grand Gedeh,NA,NA,2017,NA,NA,NA,NA,0.038,NA,63,"355. LBR 2018 BBS, pg 78",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,355,7932
LBR,prevalence,lab,lab,MSM,Grand Bassa,NA,NA,2017,NA,NA,NA,NA,0.667,NA,30,"355. LBR 2018 BBS, pg 78",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,355,7933
LBR,prevalence,lab,lab,MSM,Margibi,NA,NA,2017,NA,NA,NA,NA,0.147,NA,70,"355. LBR 2018 BBS, pg 78",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,355,7934
LBR,prevalence,lab,lab,FSW,Montserrado,NA,NA,2017,NA,NA,NA,NA,0.195,NA,432,"355. LBR 2018 BBS, pg 78",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,355,7935
LBR,prevalence,lab,lab,FSW,Lofa,NA,NA,2017,NA,NA,NA,NA,0.138,NA,37,"355. LBR 2018 BBS, pg 78",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,355,7936
LBR,prevalence,lab,lab,FSW,Grand Gedeh,NA,NA,2017,NA,NA,NA,NA,0.104,NA,53,"355. LBR 2018 BBS, pg 78",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,355,7937
LBR,prevalence,lab,lab,FSW,Grand Cape Mount,NA,NA,2017,NA,NA,NA,NA,0.07,NA,90,"355. LBR 2018 BBS, pg 78",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,355,7938
LBR,prevalence,lab,lab,FSW,River Gee,NA,NA,2017,NA,NA,NA,NA,0.045,NA,48,"355. LBR 2018 BBS, pg 78",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,355,7939
LBR,prevalence,lab,lab,PWID,Montserrado,NA,NA,2017,NA,NA,NA,NA,0.118,NA,397,"355. LBR 2018 BBS, pg 78",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,355,7940
LBR,prevalence,lab,lab,PWID,Grand Gedeh,NA,NA,2017,NA,NA,NA,NA,0.053,NA,37,"355. LBR 2018 BBS, pg 78",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,355,7941
LBR,prevalence,lab,lab,PWID,Grand Cape Mount,NA,NA,2017,NA,NA,NA,NA,0.321,NA,65,"355. LBR 2018 BBS, pg 78",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,355,7942
LBR,prevalence,lab,lab,PWID,Margibi,NA,NA,2017,NA,NA,NA,NA,0,NA,16,"355. LBR 2018 BBS, pg 78",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,355,7943
NGA,prevalence,lab,NA,PWID,Lagos,NA,NA,2010,NA,NA,NA,0.002,0.009,0.02,328,Tun et al,https://pubmed.ncbi.nlm.nih.gov/23970571/,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,360,7945
ZAF,prevalence,lab,NA,TGW,Johannesburg,NA,NA,2017,NA,NA,NA,0.237,0.446,0.655,44,TRANSFORM,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7299351/,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,116,7947
MWI,prevalence,lab,NA,TGW,Blantyre,NA,NA,2020,NA,NA,NA,NA,0.159,NA,88,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,151,7948
MWI,prevalence,lab,NA,TGW,Karonga,NA,NA,2020,NA,NA,NA,NA,0,NA,18,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,151,7949
MWI,prevalence,lab,NA,TGW,Lilongwe,NA,NA,2020,NA,NA,NA,NA,0.132,NA,190,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,151,7950
MWI,prevalence,lab,NA,TGW,Mangochi,NA,NA,2020,NA,NA,NA,NA,0.223,NA,94,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,151,7951
MWI,prevalence,lab,NA,TGW,Nkhatabay,NA,NA,2020,NA,NA,NA,NA,0.097,NA,62,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,151,7952
MWI,prevalence,lab,NA,TGW,Zomba,NA,NA,2020,NA,NA,NA,NA,0.08,NA,88,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,NA,151,7953
