kp,iso3,area_id,logit_gen_prev,logit_kp_prev,obs_iid,method,positive,negative,denominator,id.ref,id.iso3,id.area,idx,id.ref.nat,lower,median,upper,indicator,source,gen_prev,region
Men who have sex with men,NA,NA,-0.6811709895132295,NA,NA,NA,NA,NA,1,NA,NA,NA,81,NA,-2.1139850907614326,0.2476713124383764,-0.22593230223559854,prevalence,75th centile,0.336,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.6588410572189904,NA,NA,NA,NA,NA,1,NA,NA,NA,82,NA,-2.1089983796753726,0.2492828283207159,-0.2099712825909788,prevalence,75th centile,0.34099999999999997,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.6366685763994742,NA,NA,NA,NA,NA,1,NA,NA,NA,83,NA,-2.10404683058641,0.2507706600284365,-0.19560638206843464,prevalence,75th centile,0.3460000000000001,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.6146464932382241,NA,NA,NA,NA,NA,1,NA,NA,NA,84,NA,-2.099611624415944,0.2525557953016982,-0.18415258412450852,prevalence,75th centile,0.35100000000000003,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.5927679952523229,NA,NA,NA,NA,NA,1,NA,NA,NA,85,NA,-2.09776881055063,0.2540733138627626,-0.17221337661744732,prevalence,75th centile,0.3560000000000001,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.5710264960446539,NA,NA,NA,NA,NA,1,NA,NA,NA,86,NA,-2.09593753601714,0.255727775634551,-0.15567030667409099,prevalence,75th centile,0.361,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.5494156210358597,NA,NA,NA,NA,NA,1,NA,NA,NA,87,NA,-2.0940739158545174,0.25737928983708724,-0.13913491046970836,prevalence,75th centile,0.366,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.5279291940930053,NA,NA,NA,NA,NA,1,NA,NA,NA,88,NA,-2.092192648115172,0.25908206858663424,-0.12269473475391525,prevalence,75th centile,0.371,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.5065612249795332,NA,NA,NA,NA,NA,1,NA,NA,NA,89,NA,-2.0903217520813446,0.26088497527639376,-0.1063451961428923,prevalence,75th centile,0.37599999999999995,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.4853058975578951,NA,NA,NA,NA,NA,1,NA,NA,NA,90,NA,-2.0884607185147166,0.2626216245289206,-0.09008184446334945,prevalence,75th centile,0.381,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.4641575586823115,NA,NA,NA,NA,NA,1,NA,NA,NA,91,NA,-2.083831736711207,0.2643569019674775,-0.07390035425390541,prevalence,75th centile,0.386,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.44311070772453126,NA,NA,NA,NA,NA,1,NA,NA,NA,92,NA,-2.0788661845561704,0.26606277591364225,-0.057796516750802704,prevalence,75th centile,0.391,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.4221599866803344,NA,NA,NA,NA,NA,1,NA,NA,NA,93,NA,-2.0752841870247347,0.26755131412895977,-0.0417662323179735,prevalence,75th centile,0.396,Eastern and Southern Africa
Transgender women,NA,NA,-6.906754778648554,NA,NA,NA,NA,NA,1,NA,NA,NA,94,NA,-3.611492296908364,0.06477857387660875,-1.7435955267600325,prevalence,75th centile,9.999999999999994e-4,Western and Central Africa
Transgender women,NA,NA,-5.109977737428519,NA,NA,NA,NA,NA,1,NA,NA,NA,95,NA,-2.6403135422794186,0.11300748943368356,-1.460016450055273,prevalence,75th centile,0.006000000000000001,Western and Central Africa
Transgender women,NA,NA,-4.498799058824342,NA,NA,NA,NA,NA,1,NA,NA,NA,96,NA,-2.3544133380642376,0.13559414787308352,-1.3096285427103047,prevalence,75th centile,0.010999999999999998,Western and Central Africa
Transgender women,NA,NA,-4.119037174812472,NA,NA,NA,NA,NA,1,NA,NA,NA,97,NA,-2.1865951176172413,0.15108268871051841,-1.2241248836790706,prevalence,75th centile,0.016000000000000007,Western and Central Africa
Transgender women,NA,NA,-3.8420092048070873,NA,NA,NA,NA,NA,1,NA,NA,NA,98,NA,-2.0858988812325774,0.1630942959681524,-1.1454607739238898,prevalence,75th centile,0.021000000000000005,Western and Central Africa
Transgender women,NA,NA,-3.623314765621053,NA,NA,NA,NA,NA,1,NA,NA,NA,99,NA,-2.003829455911271,0.17402611919114538,-1.0682507225125348,prevalence,75th centile,0.026000000000000006,Western and Central Africa
Transgender women,NA,NA,-3.4422774074056197,NA,NA,NA,NA,NA,1,NA,NA,NA,100,NA,-1.9585597600195293,0.18309776185446977,-1.003055327999075,prevalence,75th centile,0.031000000000000007,Western and Central Africa
Transgender women,NA,NA,-3.2875723561544357,NA,NA,NA,NA,NA,1,NA,NA,NA,101,NA,-1.9162638295559726,0.19057248657645864,-0.9436304829082939,prevalence,75th centile,0.036,Western and Central Africa
Transgender women,NA,NA,-3.15231900817913,NA,NA,NA,NA,NA,1,NA,NA,NA,102,NA,-1.8792496636209906,0.19706967290770977,-0.8715213589810783,prevalence,75th centile,0.04100000000000001,Western and Central Africa
Transgender women,NA,NA,-3.0320222749591914,NA,NA,NA,NA,NA,1,NA,NA,NA,103,NA,-1.8491889968631856,0.20401000127114463,-0.8199524676165438,prevalence,75th centile,0.046000000000000006,Western and Central Africa
Transgender women,NA,NA,-2.923583165885602,NA,NA,NA,NA,NA,1,NA,NA,NA,104,NA,-1.8152680203501228,0.21040992476447812,-0.7763692710115795,prevalence,75th centile,0.05100000000000001,Western and Central Africa
Transgender women,NA,NA,-2.8247744754103516,NA,NA,NA,NA,NA,1,NA,NA,NA,105,NA,-1.785745090924707,0.21622337020333363,-0.7274055678811142,prevalence,75th centile,0.05599999999999999,Western and Central Africa
Transgender women,NA,NA,-2.7339416150349516,NA,NA,NA,NA,NA,1,NA,NA,NA,106,NA,-1.7692699374164793,0.2211499203537585,-0.6789488158359409,prevalence,75th centile,0.061000000000000006,Western and Central Africa
Transgender women,NA,NA,-2.649821696202417,NA,NA,NA,NA,NA,1,NA,NA,NA,107,NA,-1.7542699586546118,0.22593425568676537,-0.6303155065246085,prevalence,75th centile,0.06600000000000002,Western and Central Africa
Transgender women,NA,NA,-5.109977737428519,NA,NA,NA,NA,NA,1,NA,NA,NA,108,NA,-3.658070687394209,0.06658560208252812,-1.5433835564459353,prevalence,75th centile,0.006000000000000001,Eastern and Southern Africa
Transgender women,NA,NA,-4.498799058824342,NA,NA,NA,NA,NA,1,NA,NA,NA,109,NA,-3.2735920839536155,0.08348099377076931,-1.4820785474945286,prevalence,75th centile,0.010999999999999998,Eastern and Southern Africa
Transgender women,NA,NA,-4.119037174812472,NA,NA,NA,NA,NA,1,NA,NA,NA,110,NA,-3.0397370531445276,0.0949625969087359,-1.434132380727452,prevalence,75th centile,0.016000000000000007,Eastern and Southern Africa
Transgender women,NA,NA,-3.8420092048070873,NA,NA,NA,NA,NA,1,NA,NA,NA,111,NA,-2.863155068999144,0.10463919432210136,-1.4137469154383124,prevalence,75th centile,0.021000000000000005,Eastern and Southern Africa
Transgender women,NA,NA,-3.623314765621053,NA,NA,NA,NA,NA,1,NA,NA,NA,112,NA,-2.7435170864875253,0.11261264335263073,-1.3663423440167117,prevalence,75th centile,0.026000000000000006,Eastern and Southern Africa
Transgender women,NA,NA,-3.4422774074056197,NA,NA,NA,NA,NA,1,NA,NA,NA,113,NA,-2.6490296504247577,0.11999765948308293,-1.328479371418983,prevalence,75th centile,0.031000000000000007,Eastern and Southern Africa
Transgender women,NA,NA,-3.2875723561544357,NA,NA,NA,NA,NA,1,NA,NA,NA,114,NA,-2.555892996678769,0.12644208891564654,-1.2920856725302248,prevalence,75th centile,0.036,Eastern and Southern Africa
Transgender women,NA,NA,-3.15231900817913,NA,NA,NA,NA,NA,1,NA,NA,NA,115,NA,-2.472656838843242,0.13162841292785643,-1.2767523529324005,prevalence,75th centile,0.04100000000000001,Eastern and Southern Africa
Transgender women,NA,NA,-3.0320222749591914,NA,NA,NA,NA,NA,1,NA,NA,NA,116,NA,-2.4113408374526593,0.13712953571436207,-1.2277202798831863,prevalence,75th centile,0.046000000000000006,Eastern and Southern Africa
Transgender women,NA,NA,-2.923583165885602,NA,NA,NA,NA,NA,1,NA,NA,NA,117,NA,-2.3743871910276444,0.14254510071847104,-1.1829181838049336,prevalence,75th centile,0.05100000000000001,Eastern and Southern Africa
Transgender women,NA,NA,-2.8247744754103516,NA,NA,NA,NA,NA,1,NA,NA,NA,118,NA,-2.3259612168065886,0.1463826954977204,-1.1595549751272962,prevalence,75th centile,0.05599999999999999,Eastern and Southern Africa
Transgender women,NA,NA,-2.7339416150349516,NA,NA,NA,NA,NA,1,NA,NA,NA,119,NA,-2.2876034131174845,0.15074458645296973,-1.1397995229538,prevalence,75th centile,0.061000000000000006,Eastern and Southern Africa
Transgender women,NA,NA,-2.649821696202417,NA,NA,NA,NA,NA,1,NA,NA,NA,120,NA,-2.245442201257183,0.15484529119027596,-1.112371914582952,prevalence,75th centile,0.06600000000000002,Eastern and Southern Africa
Transgender women,NA,NA,-2.571428861772523,NA,NA,NA,NA,NA,1,NA,NA,NA,121,NA,-2.2214442784813735,0.15862007391004201,-1.0752071887323047,prevalence,75th centile,0.071,Eastern and Southern Africa
Transgender women,NA,NA,-2.497978731355353,NA,NA,NA,NA,NA,1,NA,NA,NA,122,NA,-2.204901570681929,0.16262310454348894,-1.0393195007926113,prevalence,75th centile,0.076,Eastern and Southern Africa
Transgender women,NA,NA,-2.428836967683248,NA,NA,NA,NA,NA,1,NA,NA,NA,123,NA,-2.1809929906457013,0.16655051128048995,-1.0094341122208146,prevalence,75th centile,0.081,Eastern and Southern Africa
Transgender women,NA,NA,-2.3634832752006423,NA,NA,NA,NA,NA,1,NA,NA,NA,124,NA,-2.1629612391373434,0.17030984203928634,-0.9814064802698915,prevalence,75th centile,0.08600000000000001,Eastern and Southern Africa
Transgender women,NA,NA,-2.3014855876606286,NA,NA,NA,NA,NA,1,NA,NA,NA,125,NA,-2.1439018585870495,0.1736717949542421,-0.9604259888597941,prevalence,75th centile,0.09100000000000001,Eastern and Southern Africa
Transgender women,NA,NA,-2.2424811689243405,NA,NA,NA,NA,NA,1,NA,NA,NA,126,NA,-2.1260665792527598,0.17649571645215079,-0.9327397231364841,prevalence,75th centile,0.09599999999999999,Eastern and Southern Africa
Transgender women,NA,NA,-2.1861625176303607,NA,NA,NA,NA,NA,1,NA,NA,NA,127,NA,-2.109836313383838,0.18000897917054084,-0.9055105823825734,prevalence,75th centile,0.10100000000000002,Eastern and Southern Africa
Transgender women,NA,NA,-2.132266681061447,NA,NA,NA,NA,NA,1,NA,NA,NA,128,NA,-2.094211715334655,0.18319799443792587,-0.8824299815220381,prevalence,75th centile,0.10600000000000002,Eastern and Southern Africa
Transgender women,NA,NA,-2.0805670342015703,NA,NA,NA,NA,NA,1,NA,NA,NA,129,NA,-2.0792191719450215,0.18583744519949016,-0.8604080868767129,prevalence,75th centile,0.11100000000000002,Eastern and Southern Africa
Transgender women,NA,NA,-2.0308668715312788,NA,NA,NA,NA,NA,1,NA,NA,NA,130,NA,-2.070126414317038,0.18891954094765331,-0.8374716759315789,prevalence,75th centile,0.116,Eastern and Southern Africa
Transgender women,NA,NA,-1.9829943520884359,NA,NA,NA,NA,NA,1,NA,NA,NA,131,NA,-2.052514159958755,0.19189845657692828,-0.8186496761192359,prevalence,75th centile,0.12100000000000001,Eastern and Southern Africa
Transgender women,NA,NA,-1.9367984687040574,NA,NA,NA,NA,NA,1,NA,NA,NA,132,NA,-2.0426454973138495,0.19396452527210556,-0.796551098681993,prevalence,75th centile,0.126,Eastern and Southern Africa
Transgender women,NA,NA,-1.8921458020642405,NA,NA,NA,NA,NA,1,NA,NA,NA,133,NA,-2.0346057881287054,0.19659080354898778,-0.7799106958888585,prevalence,75th centile,0.131,Eastern and Southern Africa
Transgender women,NA,NA,-1.8489178830680035,NA,NA,NA,NA,NA,1,NA,NA,NA,134,NA,-2.016912544464529,0.19975564690205375,-0.7612809272594194,prevalence,75th centile,0.136,Eastern and Southern Africa
Transgender women,NA,NA,-1.807009031606087,NA,NA,NA,NA,NA,1,NA,NA,NA,135,NA,-2.0032563100061136,0.2025007744347456,-0.7422657969384031,prevalence,75th centile,0.14100000000000001,Eastern and Southern Africa
Transgender women,NA,NA,-1.7663245720802332,NA,NA,NA,NA,NA,1,NA,NA,NA,136,NA,-1.9939442038422988,0.20515610351973607,-0.7138563434854984,prevalence,75th centile,0.14600000000000005,Eastern and Southern Africa
Transgender women,NA,NA,-1.726779349496423,NA,NA,NA,NA,NA,1,NA,NA,NA,137,NA,-1.9846278319604822,0.20789916756390786,-0.6944735911239284,prevalence,75th centile,0.15100000000000002,Eastern and Southern Africa
Transgender women,NA,NA,-1.6882964873464201,NA,NA,NA,NA,NA,1,NA,NA,NA,138,NA,-1.973150879616259,0.21086572112165144,-0.6722097720582879,prevalence,75th centile,0.156,Eastern and Southern Africa
Transgender women,NA,NA,-1.6508063414827432,NA,NA,NA,NA,NA,1,NA,NA,NA,139,NA,-1.9678066974469117,0.21367000763814928,-0.6563901018588673,prevalence,75th centile,0.161,Eastern and Southern Africa
Transgender women,NA,NA,-1.6142456140022035,NA,NA,NA,NA,NA,1,NA,NA,NA,140,NA,-1.962391328779356,0.21609073242068605,-0.6399454816680927,prevalence,75th centile,0.166,Eastern and Southern Africa
Transgender women,NA,NA,-1.5785565986326349,NA,NA,NA,NA,NA,1,NA,NA,NA,141,NA,-1.9569656681924477,0.2189021016248399,-0.6215828031690519,prevalence,75th centile,0.17100000000000004,Eastern and Southern Africa
Transgender women,NA,NA,-1.5436865348713198,NA,NA,NA,NA,NA,1,NA,NA,NA,142,NA,-1.9519447410933626,0.22128047241023271,-0.6020105305750119,prevalence,75th centile,0.17600000000000002,Eastern and Southern Africa
Transgender women,NA,NA,-1.5095870525872435,NA,NA,NA,NA,NA,1,NA,NA,NA,143,NA,-1.9463481961818674,0.2231849773108498,-0.5826971364690111,prevalence,75th centile,0.18100000000000002,Eastern and Southern Africa
Transgender women,NA,NA,-1.4762136922893392,NA,NA,NA,NA,NA,1,NA,NA,NA,144,NA,-1.941680374857842,0.2254580316039801,-0.5654417834434801,prevalence,75th centile,0.186,Eastern and Southern Africa
Transgender women,NA,NA,-1.4435254890118618,NA,NA,NA,NA,NA,1,NA,NA,NA,145,NA,-1.9371092520733226,0.2283343645109744,-0.5557138603040258,prevalence,75th centile,0.19099999999999998,Eastern and Southern Africa
Transgender women,NA,NA,-1.411484609948449,NA,NA,NA,NA,NA,1,NA,NA,NA,146,NA,-1.9317596560500234,0.23038718990270718,-0.5412571110256905,prevalence,75th centile,0.196,Eastern and Southern Africa
Transgender women,NA,NA,-1.3800560377071986,NA,NA,NA,NA,NA,1,NA,NA,NA,147,NA,-1.9213397653277637,0.23256689183547585,-0.5259388263105631,prevalence,75th centile,0.20100000000000004,Eastern and Southern Africa
Transgender women,NA,NA,-1.3492072924575547,NA,NA,NA,NA,NA,1,NA,NA,NA,148,NA,-1.9110566921806922,0.23477982839988243,-0.5066421739605221,prevalence,75th centile,0.20600000000000002,Eastern and Southern Africa
Transgender women,NA,NA,-1.3189081873698076,NA,NA,NA,NA,NA,1,NA,NA,NA,149,NA,-1.906663136739444,0.2364146313275562,-0.48515750633246457,prevalence,75th centile,0.21100000000000002,Eastern and Southern Africa
Transgender women,NA,NA,-1.289130612666243,NA,NA,NA,NA,NA,1,NA,NA,NA,150,NA,-1.9052395096452752,0.2382978386173831,-0.46578025770818476,prevalence,75th centile,0.21599999999999997,Eastern and Southern Africa
Transgender women,NA,NA,-1.2598483443529955,NA,NA,NA,NA,NA,1,NA,NA,NA,151,NA,-1.8984104315278971,0.24002697862233613,-0.4520857643279852,prevalence,75th centile,0.221,Eastern and Southern Africa
Transgender women,NA,NA,-1.2310368743174411,NA,NA,NA,NA,NA,1,NA,NA,NA,152,NA,-1.8916325121932807,0.24233144122312789,-0.44085528740053564,prevalence,75th centile,0.22600000000000003,Eastern and Southern Africa
Transgender women,NA,NA,-1.2026732589838505,NA,NA,NA,NA,NA,1,NA,NA,NA,153,NA,-1.8940018614528935,0.2437399444019224,-0.4245786595095222,prevalence,75th centile,0.23099999999999998,Eastern and Southern Africa
Transgender women,NA,NA,-1.1747359841409104,NA,NA,NA,NA,NA,1,NA,NA,NA,154,NA,-1.897412631915094,0.2460317174971322,-0.4112221517893526,prevalence,75th centile,0.23600000000000002,Eastern and Southern Africa
Transgender women,NA,NA,-1.147204843904975,NA,NA,NA,NA,NA,1,NA,NA,NA,155,NA,-1.8896897996489923,0.24793821377089584,-0.39819142760499415,prevalence,75th centile,0.24100000000000002,Eastern and Southern Africa
Transgender women,NA,NA,-1.1200608320755931,NA,NA,NA,NA,NA,1,NA,NA,NA,156,NA,-1.8788314992904214,0.25001380810980567,-0.38058328668635794,prevalence,75th centile,0.24600000000000002,Eastern and Southern Africa
Transgender women,NA,NA,-1.0932860443854355,NA,NA,NA,NA,NA,1,NA,NA,NA,157,NA,-1.8681208980497457,0.25226581762702693,-0.36979085336312967,prevalence,75th centile,0.251,Eastern and Southern Africa
Transgender women,NA,NA,-1.0668635903535293,NA,NA,NA,NA,NA,1,NA,NA,NA,158,NA,-1.8658017855305122,0.2540080556713696,-0.3530290139838118,prevalence,75th centile,0.256,Eastern and Southern Africa
Transgender women,NA,NA,-1.0407775136255082,NA,NA,NA,NA,NA,1,NA,NA,NA,159,NA,-1.8640840422261544,0.2556536448314693,-0.33267798162264245,prevalence,75th centile,0.261,Eastern and Southern Africa
Transgender women,NA,NA,-1.0150127198328165,NA,NA,NA,NA,NA,1,NA,NA,NA,160,NA,-1.8622700141366149,0.2577611231044096,-0.31829055978854,prevalence,75th centile,0.266,Eastern and Southern Africa
Transgender women,NA,NA,-0.9895549111289571,NA,NA,NA,NA,NA,1,NA,NA,NA,161,NA,-1.8578669677603472,0.25970861286310465,-0.3051225754343577,prevalence,75th centile,0.271,Eastern and Southern Africa
Transgender women,NA,NA,-0.9643905266685663,NA,NA,NA,NA,NA,1,NA,NA,NA,162,NA,-1.8534629257039044,0.2615290848615074,-0.2922516770764044,prevalence,75th centile,0.276,Eastern and Southern Africa
Transgender women,NA,NA,-0.9395066883873008,NA,NA,NA,NA,NA,1,NA,NA,NA,163,NA,-1.8526924536386435,0.26339860890275413,-0.2751968500575133,prevalence,75th centile,0.281,Eastern and Southern Africa
Transgender women,NA,NA,-0.9148911515197317,NA,NA,NA,NA,NA,1,NA,NA,NA,164,NA,-1.8512439501460085,0.2651317483322398,-0.25715098034408984,prevalence,75th centile,0.28600000000000003,Eastern and Southern Africa
Transgender women,NA,NA,-0.8905322593606347,NA,NA,NA,NA,NA,1,NA,NA,NA,165,NA,-1.851176070633311,0.2669578462239873,-0.2392932591563982,prevalence,75th centile,0.29100000000000004,Eastern and Southern Africa
Transgender women,NA,NA,-0.866418901833982,NA,NA,NA,NA,NA,1,NA,NA,NA,166,NA,-1.850429454771082,0.26859428517731837,-0.22436428771044267,prevalence,75th centile,0.29600000000000004,Eastern and Southern Africa
Transgender women,NA,NA,-0.8425404774849347,NA,NA,NA,NA,NA,1,NA,NA,NA,167,NA,-1.848391350898795,0.2707980358847965,-0.21119423649614347,prevalence,75th centile,0.301,Eastern and Southern Africa
Transgender women,NA,NA,-0.8188868585544237,NA,NA,NA,NA,NA,1,NA,NA,NA,168,NA,-1.8386149565058272,0.27254303710018074,-0.1988474195724682,prevalence,75th centile,0.306,Eastern and Southern Africa
Transgender women,NA,NA,-0.7954483588344246,NA,NA,NA,NA,NA,1,NA,NA,NA,169,NA,-1.8269802018021568,0.27412462393404396,-0.1900322950361907,prevalence,75th centile,0.31099999999999994,Eastern and Southern Africa
Transgender women,NA,NA,-0.7722157040356383,NA,NA,NA,NA,NA,1,NA,NA,NA,170,NA,-1.8165992238458875,0.2760256040321803,-0.17863384962888224,prevalence,75th centile,0.316,Eastern and Southern Africa
Transgender women,NA,NA,-0.7491800044286803,NA,NA,NA,NA,NA,1,NA,NA,NA,171,NA,-1.8137392904901386,0.2777479926410184,-0.16251441804473865,prevalence,75th centile,0.32099999999999995,Eastern and Southern Africa
Transgender women,NA,NA,-0.7263327295455992,NA,NA,NA,NA,NA,1,NA,NA,NA,172,NA,-1.8109027504830641,0.27907135010382184,-0.14726169128144062,prevalence,75th centile,0.326,Eastern and Southern Africa
Transgender women,NA,NA,-0.7036656847511655,NA,NA,NA,NA,NA,1,NA,NA,NA,173,NA,-1.8080885864424692,0.28064909071830385,-0.13471580112925718,prevalence,75th centile,0.331,Eastern and Southern Africa
Transgender women,NA,NA,-0.6811709895132295,NA,NA,NA,NA,NA,1,NA,NA,NA,174,NA,-1.8052958199827545,0.281817774885564,-0.1223713213221436,prevalence,75th centile,0.336,Eastern and Southern Africa
Transgender women,NA,NA,-0.6588410572189904,NA,NA,NA,NA,NA,1,NA,NA,NA,175,NA,-1.8025235092090623,0.2835484184397982,-0.11005040999905916,prevalence,75th centile,0.34099999999999997,Eastern and Southern Africa
